"id","especie","ultima_modificacion","altura","circ_tronco_cm","diametro_tronco","long","lat","seccion","nombre_seccion","area_seccion","inclinacion_peligrosa","prediction_prob","prediction_class"
30882,"Paraiso","17/02/2011 09:32","Medio (4 - 8 mts)",42,"Mediano",-68.854018077,-32.8657139484,6,"Residencial Norte",2694682.37982,0,0.972788869716878,0
12509,"Morera","26/01/2011 10:06","Alto (> 8 mts)",210,"Grande",-68.8486026581,-32.8686351576,6,"Residencial Norte",2694682.37982,0,0.174965742945893,0
33100,"Morera","28/06/2011 09:08","Alto (> 8 mts)",118,"Grande",-68.8527162438,-32.8910500907,5,"Residencial Sur",2423808.92355,0,0.739491921612034,0
44500,"Pltano","17/10/2011 09:00","Alto (> 8 mts)",200,"Grande",-68.8353996874,-32.8836891411,3,"Parque O'Higgins",1531146.02653,0,0.273719834859398,0
40381,"Pltano","11/04/2011 09:10","Alto (> 8 mts)",172,"Grande",-68.8438478919,-32.8817547528,1,"Parque Central",1655357.93265,0,0.920741654784951,0
42599,"Fresno europeo","23/09/2011 10:11","Medio (4 - 8 mts)",50,"Mediano",-68.8267716985,-32.876608128,4,"Cuarta Este Área Fundacional",1822015.85685,0,0.057057267301255,0
9395,"Acer","06/04/2011 12:49","Medio (4 - 8 mts)",166,"Grande",-68.8437664713,-32.8658898399,4,"Cuarta Oeste",1173332.70145,0,0.687503220197167,0
24893,"Morera","17/02/2011 08:59","Alto (> 8 mts)",140,"Grande",-68.8386792671,-32.8972573772,2,"Barrio Civico",2366816.36021,0,0.315840061910063,0
43135,"Paraiso","29/11/2010 12:10","Alto (> 8 mts)",170,"Grande",-68.8291239549,-32.8792157235,4,"Cuarta Este Área Fundacional",1822015.85685,0,0.311797250877873,0
30316,"Pltano","11/03/2011 08:11","Alto (> 8 mts)",210,"Grande",-68.8421237,-32.8911138015,2,"Barrio Civico",2366816.36021,0,0.744205490522065,0
23425,"Paraiso","27/01/2011 14:57","Alto (> 8 mts)",116,"Grande",-68.8501887261,-32.9029555001,2,"Barrio Civico",2366816.36021,1,0.560570691523153,0
4787,"Jacarand","03/08/2011 09:55","Alto (> 8 mts)",130,"Grande",-68.8384611631,-32.8668534591,4,"Cuarta Oeste",1173332.70145,0,0.738960791175836,0
16325,"Morera","05/08/2011 14:18","Alto (> 8 mts)",190,"Grande",-68.8423932903,-32.8654396631,4,"Cuarta Oeste",1173332.70145,0,0.637373008782948,0
19381,"Acer","04/07/2011 10:59","Muy bajo (1 - 2 mts)",200,"Grande",-68.8348070608,-32.8727171897,4,"Cuarta Oeste",1173332.70145,0,0.741448746277294,0
41134,"Pltano","27/04/2011 08:53","Alto (> 8 mts)",158,"Grande",-68.8395718224,-32.8836887915,1,"Parque Central",1655357.93265,0,0.0344363989491011,0
24637,"Pltano","17/01/2011 12:02","Alto (> 8 mts)",250,"Grande",-68.8418679648,-32.899726942,2,"Barrio Civico",2366816.36021,0,0.689477152416606,0
9224,"Fresno europeo","28/02/2011 10:51","Medio (4 - 8 mts)",60,"Mediano",-68.849548967,-32.8650496056,6,"Residencial Norte",2694682.37982,0,0.252749061897057,0
29349,"Pltano","25/04/2011 08:49","Alto (> 8 mts)",200,"Grande",-68.8431262736,-32.8876266194,1,"Parque Central",1655357.93265,0,0.638601927883687,0
40944,"Pltano","18/04/2011 15:41","Alto (> 8 mts)",98,"Grande",-68.8408684121,-32.8856763449,1,"Parque Central",1655357.93265,0,0.29487114126291,0
8942,"Paraiso","20/01/2011 11:42","Alto (> 8 mts)",120,"Grande",-68.8476948465,-32.8676790816,6,"Residencial Norte",2694682.37982,0,0.710329524150605,0
7314,"Morera","22/06/2011 10:28","Bajo (2 - 4 mts)",45,"Mediano",-68.8611776296,-32.9005913802,5,"Residencial Sur",2423808.92355,0,0.540075154236562,0
7290,"Paraiso","11/05/2011 10:08","Alto (> 8 mts)",108,"Grande",-68.853271019,-32.9012261361,2,"Barrio Civico",2366816.36021,0,0.798207403212464,0
47789,"Pltano","23/09/2011 12:47","Alto (> 8 mts)",165,"Grande",-68.827630029,-32.8737072137,4,"Cuarta Este Área Fundacional",1822015.85685,0,0.0644444052469498,0
3364,"Caducifolio","04/10/2011 09:52","Muy bajo (1 - 2 mts)",4,"Chico",-68.8352083699,-32.8797634923,1,"Parque Central",1655357.93265,0,0.00606557955156073,0
47401,"Morera","23/09/2011 15:00","Alto (> 8 mts)",160,"Grande",-68.8262945701,-32.874697139,4,"Cuarta Este Área Fundacional",1822015.85685,0,0.514015469930083,0
29736,"Pltano","15/03/2011 09:38","Alto (> 8 mts)",220,"Grande",-68.8411340912,-32.8926587791,2,"Barrio Civico",2366816.36021,0,0.264428150575703,0
24709,"Pltano","17/02/2011 11:43","Alto (> 8 mts)",210,"Grande",-68.8413018148,-32.8983387941,2,"Barrio Civico",2366816.36021,0,0.341141963475864,0
14771,"Aguaribay","06/12/2011 16:55","Bajo (2 - 4 mts)",22,"Mediano",-68.8792250275,-32.868994252,8,"Aeroparque",2203364.73622,0,0.687866649776758,0
37644,"Morera","29/02/2012 08:48","Alto (> 8 mts)",180,"Grande",-68.8527352036,-32.8720125301,6,"Residencial Norte",2694682.37982,0,0.103214625225468,0
6219,"Pltano","04/04/2011 15:38","Alto (> 8 mts)",186,"Grande",-68.8393197893,-32.8883360979,3,"Parque O'Higgins",1531146.02653,0,0.985400555069413,0
6568,"Morera","19/05/2011 11:09","Alto (> 8 mts)",62,"Grande",-68.8565985042,-32.8911001662,5,"Residencial Sur",2423808.92355,0,0.636387253258614,0
13279,"Morera","23/02/2011 11:31","Medio (4 - 8 mts)",74,"Grande",-68.8483256816,-32.864742269,6,"Residencial Norte",2694682.37982,0,0.531106750406195,0
1813,"Morera","24/11/2011 13:07","Medio (4 - 8 mts)",28,"Mediano",-68.8707249918,-32.8798923219,7,"Residencial Parque",1786336.08966,0,0.866670628837812,0
45460,"Morera","16/09/2011 11:27","Alto (> 8 mts)",125,"Grande",-68.8228189555,-32.8712930597,4,"Cuarta Este Área Fundacional",1822015.85685,1,0.484009793273126,0
45953,"Caducifolio","24/08/2011 13:48","Muy bajo (1 - 2 mts)",15,"Chico",-68.8190467374,-32.8699125768,4,"Cuarta Este Área Fundacional",1822015.85685,0,0.937567883820236,0
7984,"Pltano","18/02/2011 13:59","Alto (> 8 mts)",210,"Grande",-68.8407202772,-32.8882134722,3,"Parque O'Higgins",1531146.02653,0,0.269919714178253,0
22070,"Pltano","10/06/2011 12:10","Alto (> 8 mts)",205,"Grande",-68.8538201242,-32.897312242,5,"Residencial Sur",2423808.92355,0,0.392389595963866,0
27582,"Morera","28/10/2011 11:58","Medio (4 - 8 mts)",100,"Grande",-68.8388285464,-32.8919642841,3,"Parque O'Higgins",1531146.02653,1,0.122651135419433,0
33139,"Caducifolio","28/06/2011 09:40","Medio (4 - 8 mts)",50,"Mediano",-68.8537990665,-32.8913026096,5,"Residencial Sur",2423808.92355,0,0.35781634329056,0
47058,"Morera","09/09/2011 16:07","Alto (> 8 mts)",145,"Grande",-68.83083839,-32.8719463928,4,"Cuarta Este Área Fundacional",1822015.85685,1,0.761521904469575,0
15396,"Acacia SP","16/11/2011 12:19","Medio (4 - 8 mts)",118,"Grande",-68.8609685478,-32.8707749219,7,"Residencial Parque",1786336.08966,0,0.888584676349633,0
6285,"Jacarand","29/06/2011 10:26","Bajo (2 - 4 mts)",16,"Chico",-68.8602428133,-32.8895984019,5,"Residencial Sur",2423808.92355,0,0.462539931525909,0
6982,"Olmo comun","30/05/2011 10:26","Alto (> 8 mts)",98,"Grande",-68.8620571223,-32.8966040318,5,"Residencial Sur",2423808.92355,0,0.471999883723252,0
39326,"Morera","30/12/2010 10:09","Alto (> 8 mts)",85,"Grande",-68.8562631989,-32.8712539823,6,"Residencial Norte",2694682.37982,0,0.211216207060223,0
20189,"Morera","12/05/2011 10:54","Alto (> 8 mts)",114,"Grande",-68.8600852781,-32.8914546882,5,"Residencial Sur",2423808.92355,1,0.806231182323067,0
40227,"Paraiso sombrilla","14/04/2011 12:22","Medio (4 - 8 mts)",75,"Grande",-68.8455523871,-32.8814371939,1,"Parque Central",1655357.93265,0,0.436705864804332,0
43388,"Fresno europeo","25/10/2011 12:39","Medio (4 - 8 mts)",130,"Grande",-68.8330125906,-32.8811504176,3,"Parque O'Higgins",1531146.02653,0,0.366376977271267,0
31299,"Morera","25/02/2011 12:49","Medio (4 - 8 mts)",80,"Grande",-68.8484635413,-32.865057868,6,"Residencial Norte",2694682.37982,0,0.557054808796944,0
22561,"Paraiso","16/06/2011 11:11","Alto (> 8 mts)",120,"Grande",-68.8622984137,-32.9003523741,5,"Residencial Sur",2423808.92355,0,0.349576088490201,0
16624,"Morera","26/07/2011 15:08","Alto (> 8 mts)",175,"Grande",-68.8400253652,-32.8655935526,4,"Cuarta Oeste",1173332.70145,0,0.800800118119998,0
30425,"Pltano","21/02/2011 12:19","Muy bajo (1 - 2 mts)",8,"Chico",-68.8416799705,-32.888800079,3,"Parque O'Higgins",1531146.02653,0,0.227392349985331,0
16754,"Morera","15/08/2011 10:41","Alto (> 8 mts)",170,"Grande",-68.8382283314,-32.8629630709,4,"Cuarta Oeste",1173332.70145,0,0.533305039042281,0
16441,"Paraiso","12/08/2011 09:50","Alto (> 8 mts)",114,"Grande",-68.8417063626,-32.8630517381,4,"Cuarta Oeste",1173332.70145,0,0.035341489299934,0
9245,"Prunas","01/03/2011 12:51","Medio (4 - 8 mts)",60,"Mediano",-68.8494589021,-32.8659195438,6,"Residencial Norte",2694682.37982,0,0.0527373087962205,0
44903,"Morera","23/08/2011 13:35","Alto (> 8 mts)",147,"Grande",-68.8254083936,-32.8672445771,4,"Cuarta Este Área Fundacional",1822015.85685,1,0.508696754188881,0
11296,"Fresno europeo","10/01/2011 09:50","Bajo (2 - 4 mts)",20,"Chico",-68.8466225038,-32.9032747846,2,"Barrio Civico",2366816.36021,0,0.627431050954403,0
27891,"Fresno europeo","04/11/2011 10:39","Bajo (2 - 4 mts)",35,"Mediano",-68.8390135406,-32.8930541575,2,"Barrio Civico",2366816.36021,0,0.91547663608034,0
28632,"Morera","23/02/2011 11:47","Alto (> 8 mts)",180,"Grande",-68.8475562011,-32.8907708388,2,"Barrio Civico",2366816.36021,0,0.89947830732088,0
22800,"Morera","14/06/2011 12:41","Alto (> 8 mts)",78,"Grande",-68.8599807436,-32.9017505398,5,"Residencial Sur",2423808.92355,0,0.964876811308881,0
29227,"Pltano","25/02/2011 17:44","Alto (> 8 mts)",280,"Grande",-68.8456500763,-32.8872976206,1,"Parque Central",1655357.93265,0,0.0611700933497958,0
3238,"Morera","28/09/2011 08:45","Alto (> 8 mts)",75,"Grande",-68.8338831188,-32.8737592123,4,"Cuarta Este Área Fundacional",1822015.85685,0,0.27227251189452,0
18259,"Ligustro","08/08/2011 09:45","Bajo (2 - 4 mts)",30,"Mediano",-68.8391012085,-32.8689812067,4,"Cuarta Oeste",1173332.70145,0,0.60810901760069,0
31063,"Fresno europeo","16/02/2011 12:32","Medio (4 - 8 mts)",50,"Mediano",-68.8551994762,-32.8652994604,6,"Residencial Norte",2694682.37982,0,0.633157920862169,0
19478,"Morera","11/07/2011 12:49","Alto (> 8 mts)",158,"Grande",-68.839552665,-32.8713621693,4,"Cuarta Oeste",1173332.70145,0,0.770367422323253,0
20462,"Fresno americano","17/05/2011 09:26","Alto (> 8 mts)",100,"Grande",-68.8604092551,-32.8928569803,5,"Residencial Sur",2423808.92355,1,0.746805848017875,0
28791,"Morera","18/04/2011 10:46","Alto (> 8 mts)",125,"Grande",-68.8476451597,-32.8860690707,1,"Parque Central",1655357.93265,0,0.405700196437776,0
26329,"Pltano","20/10/2011 11:43","Alto (> 8 mts)",180,"Grande",-68.8324385204,-32.8900180779,3,"Parque O'Higgins",1531146.02653,0,0.666755864024017,0
6012,"Fresno europeo","02/05/2011 12:06","Medio (4 - 8 mts)",85,"Grande",-68.845954975,-32.8795213386,1,"Parque Central",1655357.93265,0,0.0448373746246027,0
20782,"Morera","31/05/2011 10:50","Medio (4 - 8 mts)",68,"Grande",-68.8608695061,-32.8962160737,5,"Residencial Sur",2423808.92355,0,0.388072174745592,0
23490,"Morera","24/01/2011 16:36","Alto (> 8 mts)",210,"Grande",-68.8489310164,-32.9033060967,2,"Barrio Civico",2366816.36021,1,0.364760646026299,0
8680,"Morera","02/02/2011 12:47","Alto (> 8 mts)",135,"Grande",-68.8404592678,-32.9028113628,2,"Barrio Civico",2366816.36021,0,0.0447175916011159,0
36593,"Fresno europeo","07/06/2011 12:57","Medio (4 - 8 mts)",110,"Grande",-68.8573589286,-32.8835549131,5,"Residencial Sur",2423808.92355,0,0.353700228393233,0
21791,"Fresno europeo","13/05/2011 10:58","Medio (4 - 8 mts)",35,"Mediano",-68.8566012444,-32.8932118468,5,"Residencial Sur",2423808.92355,0,0.13332782707744,0
41712,"Morera","28/04/2011 09:19","Medio (4 - 8 mts)",54,"Mediano",-68.8383698735,-32.8784047673,1,"Parque Central",1655357.93265,0,0.907097717683892,0
32938,"Morera","18/05/2011 12:32","Bajo (2 - 4 mts)",24,"Mediano",-68.8496782157,-32.8875330637,5,"Residencial Sur",2423808.92355,0,0.557186811543404,0
9020,"Morera","10/01/2011 09:44","Alto (> 8 mts)",145,"Grande",-68.8448688086,-32.8684065301,4,"Cuarta Oeste",1173332.70145,0,0.751559156775998,0
17726,"Paraiso","18/07/2011 09:40","Bajo (2 - 4 mts)",25,"Mediano",-68.842396073,-32.8672490978,4,"Cuarta Oeste",1173332.70145,0,0.961940076209366,0
28969,"Caducifolio","26/04/2011 09:59","Muy bajo (1 - 2 mts)",15,"Chico",-68.8450246108,-32.8851638025,1,"Parque Central",1655357.93265,0,0.686927163564591,0
21802,"Morera","13/05/2011 10:41","Alto (> 8 mts)",180,"Grande",-68.8570604757,-32.8938126735,5,"Residencial Sur",2423808.92355,0,0.729907982792484,0
5871,"Morera","28/04/2011 12:50","Alto (> 8 mts)",185,"Grande",-68.8434037746,-32.8859707457,1,"Parque Central",1655357.93265,0,0.323628938482619,0
12470,"Morera","25/01/2011 10:28","Alto (> 8 mts)",105,"Grande",-68.8492024222,-32.8663841714,6,"Residencial Norte",2694682.37982,0,0.17882362744489,0
39459,"Paraiso","11/11/2010 11:36","Medio (4 - 8 mts)",107,"Grande",-68.8556385923,-32.8704574564,6,"Residencial Norte",2694682.37982,0,0.84976147094156,0
33459,"Fresno europeo","15/06/2011 10:55","Medio (4 - 8 mts)",85,"Grande",-68.857433691,-32.8891012851,5,"Residencial Sur",2423808.92355,0,0.711994365112286,0
8862,"Fresno europeo","14/05/2010 12:33","Bajo (2 - 4 mts)",117,"Grande",-68.8515540164,-32.8679008089,6,"Residencial Norte",2694682.37982,0,0.154216442552681,0
35558,"Aguaribay","16/06/2011 09:33","Medio (4 - 8 mts)",170,"Grande",-68.8563286364,-32.8836047471,5,"Residencial Sur",2423808.92355,1,0.17440574832781,0
13592,"Paraiso","01/03/2011 11:41","Alto (> 8 mts)",110,"Grande",-68.8512433062,-32.8654580519,6,"Residencial Norte",2694682.37982,0,0.37124793022761,0
13631,"Morera","25/02/2011 10:16","Alto (> 8 mts)",110,"Grande",-68.8519482814,-32.8660175145,6,"Residencial Norte",2694682.37982,0,0.946898240571879,0
13567,"Fresno europeo","28/01/2011 09:19","Alto (> 8 mts)",150,"Grande",-68.850602899,-32.8634135278,6,"Residencial Norte",2694682.37982,0,0.133728683367784,0
19233,"Paraiso","05/07/2011 12:17","Medio (4 - 8 mts)",36,"Mediano",-68.839695565,-32.8727050651,4,"Cuarta Oeste",1173332.70145,0,0.216033268185806,0
39702,"Morera","19/10/2010 12:40","Alto (> 8 mts)",200,"Grande",-68.8455378944,-32.8701908277,6,"Residencial Norte",2694682.37982,0,0.00982595941341557,0
47428,"Caducifolio","26/09/2011 09:32","Muy bajo (1 - 2 mts)",2,"Chico",-68.8276117686,-32.8743086181,4,"Cuarta Este Área Fundacional",1822015.85685,0,0.527064228788515,0
34367,"Morera","23/03/2011 12:35","Alto (> 8 mts)",140,"Grande",-68.8514348865,-32.875769538,6,"Residencial Norte",2694682.37982,0,0.157645626331537,0
45753,"Morera","24/08/2011 11:00","Alto (> 8 mts)",180,"Grande",-68.8210250483,-32.8701746598,4,"Cuarta Este Área Fundacional",1822015.85685,0,0.750726401763836,0
17574,"Morera","28/07/2011 09:37","Medio (4 - 8 mts)",50,"Mediano",-68.8407753183,-32.8663008069,4,"Cuarta Oeste",1173332.70145,0,0.243004215478746,0
7977,"Jacarand","18/02/2011 12:15","Medio (4 - 8 mts)",48,"Mediano",-68.8412791952,-32.8890866417,3,"Parque O'Higgins",1531146.02653,1,0.495569233159731,0
44805,"Morera","26/08/2011 10:43","Alto (> 8 mts)",195,"Grande",-68.8233697482,-32.8701351674,4,"Cuarta Este Área Fundacional",1822015.85685,0,0.947281433913682,0
32382,"Morera","06/05/2011 09:09","Alto (> 8 mts)",120,"Grande",-68.8529363921,-32.8923888476,5,"Residencial Sur",2423808.92355,0,0.169002845179553,0
31168,"Morera","07/02/2011 12:31","Medio (4 - 8 mts)",90,"Grande",-68.8549723825,-32.8637236831,6,"Residencial Norte",2694682.37982,0,0.0160198792876045,0
11410,"Morera","28/01/2011 13:55","Alto (> 8 mts)",88,"Grande",-68.8513676189,-32.9004745095,2,"Barrio Civico",2366816.36021,0,0.660537670158843,0
45374,"Paraiso","15/09/2011 16:50","Alto (> 8 mts)",110,"Grande",-68.8234020947,-32.8725040475,4,"Cuarta Este Área Fundacional",1822015.85685,0,0.183138098244329,0
10803,"Morera","01/04/2011 12:06","Medio (4 - 8 mts)",30,"Mediano",-68.858038473,-32.8772464374,7,"Residencial Parque",1786336.08966,0,0.929970837124687,0
18143,"Ailanthus","27/07/2011 09:56","Alto (> 8 mts)",180,"Grande",-68.8413895359,-32.8685988349,4,"Cuarta Oeste",1173332.70145,0,0.871484818877782,0
44411,"Fresno europeo","18/10/2011 11:05","Bajo (2 - 4 mts)",33,"Mediano",-68.8373941979,-32.8858664513,3,"Parque O'Higgins",1531146.02653,0,0.648311026890793,0
31336,"Acer","25/02/2011 10:35","Alto (> 8 mts)",120,"Grande",-68.8485894867,-32.8662254577,6,"Residencial Norte",2694682.37982,0,0.107111854294031,0
33547,"Morera","30/05/2011 10:49","Alto (> 8 mts)",130,"Grande",-68.8546881515,-32.8879249337,5,"Residencial Sur",2423808.92355,1,0.381250174288162,0
21663,"Morera","08/06/2011 09:11","Alto (> 8 mts)",125,"Grande",-68.8553542063,-32.8961880848,5,"Residencial Sur",2423808.92355,1,0.540372975870934,0
25658,"Olmo comun","07/02/2011 10:11","Medio (4 - 8 mts)",100,"Grande",-68.8413528076,-32.9014748773,2,"Barrio Civico",2366816.36021,0,0.948248564739457,0
3889,"Morera","01/09/2011 09:22","Alto (> 8 mts)",180,"Grande",-68.8247313373,-32.8702144172,4,"Cuarta Este Área Fundacional",1822015.85685,0,0.393562547821075,0
9493,"Acer","02/02/2011 08:32","Bajo (2 - 4 mts)",24,"Mediano",-68.8521444682,-32.8634426886,6,"Residencial Norte",2694682.37982,0,0.793491671068605,0
33700,"Morera","10/05/2011 14:00","Alto (> 8 mts)",192,"Grande",-68.8571126034,-32.8862659086,5,"Residencial Sur",2423808.92355,0,0.846346342887799,0
10258,"Morera","09/12/2010 13:09","Muy bajo (1 - 2 mts)",3,"Chico",-68.8484504464,-32.8708243742,6,"Residencial Norte",2694682.37982,0,0.0402112001480722,0
28926,"Pltano","28/02/2011 12:44","Alto (> 8 mts)",185,"Grande",-68.8471376025,-32.887021364,1,"Parque Central",1655357.93265,0,0.968956317041912,0
28401,"Olmo bola","14/03/2011 09:50","Alto (> 8 mts)",370,"Grande",-68.8494112593,-32.8883245552,5,"Residencial Sur",2423808.92355,0,0.0392085118313907,0
42493,"Morera","30/09/2011 09:12","Alto (> 8 mts)",150,"Grande",-68.8308601176,-32.8754024381,4,"Cuarta Este Área Fundacional",1822015.85685,0,0.308272060735481,0
29428,"Fresno europeo","09/03/2011 18:06","Alto (> 8 mts)",172,"Grande",-68.8464732512,-32.8922458054,2,"Barrio Civico",2366816.36021,0,0.445135558061564,0
29479,"Morera","16/03/2011 12:31","Alto (> 8 mts)",204,"Grande",-68.8453134868,-32.8932244397,2,"Barrio Civico",2366816.36021,0,0.679293824012852,0
2502,"Paraiso","20/10/2011 12:18","Alto (> 8 mts)",142,"Grande",-68.8368749269,-32.8882684384,3,"Parque O'Higgins",1531146.02653,0,0.679321470018963,0
15734,"Acer","22/11/2011 12:42","Bajo (2 - 4 mts)",35,"Mediano",-68.8706693643,-32.8782654226,7,"Residencial Parque",1786336.08966,0,0.858920492536497,0
27438,"Fresno americano","25/10/2011 09:09","Alto (> 8 mts)",138,"Grande",-68.8345731954,-32.891188794,3,"Parque O'Higgins",1531146.02653,0,0.0876295650035043,0
23733,"Paraiso","25/01/2011 11:58","Alto (> 8 mts)",93,"Grande",-68.8496378499,-32.9013508543,2,"Barrio Civico",2366816.36021,0,0.173963317259896,0
5774,"Morera","06/05/2011 10:34","Bajo (2 - 4 mts)",26,"Mediano",-68.8396906115,-32.8788480009,1,"Parque Central",1655357.93265,0,0.652762126397213,0
31555,"Fresno europeo","18/05/2011 09:41","Alto (> 8 mts)",116,"Grande",-68.8590141569,-32.8904893379,5,"Residencial Sur",2423808.92355,0,0.243751450417243,0
26751,"Morera","11/01/2012 10:13","Alto (> 8 mts)",110,"Grande",-68.8346723604,-32.8952266096,3,"Parque O'Higgins",1531146.02653,0,0.244868616898459,0
18844,"Pltano","08/08/2011 10:30","Alto (> 8 mts)",160,"Grande",-68.8396031834,-32.8705303915,4,"Cuarta Oeste",1173332.70145,0,0.761621256297281,0
17850,"Pltano","02/08/2011 09:59","Alto (> 8 mts)",160,"Grande",-68.8358981837,-32.8665974812,4,"Cuarta Oeste",1173332.70145,0,0.39641895455204,0
33656,"Paraiso","16/05/2011 09:40","Medio (4 - 8 mts)",136,"Grande",-68.8569557404,-32.8871043202,5,"Residencial Sur",2423808.92355,1,0.885370177675907,0
35675,"Morera","18/03/2011 09:46","Medio (4 - 8 mts)",120,"Grande",-68.8553644696,-32.8740819345,6,"Residencial Norte",2694682.37982,0,0.101231040932473,0
40140,"Morera","14/04/2011 08:44","Alto (> 8 mts)",160,"Grande",-68.8433341752,-32.8798261107,1,"Parque Central",1655357.93265,0,0.76789826642837,0
954,"Prunas","10/01/2012 18:04","Muy bajo (1 - 2 mts)",4,"Chico",-68.848005005,-32.8727434984,6,"Residencial Norte",2694682.37982,0,0.43237717176952,0
6037,"Morera","25/04/2011 09:45","Alto (> 8 mts)",140,"Grande",-68.8461862413,-32.8861412904,1,"Parque Central",1655357.93265,0,0.495762640663819,0
30716,"Morera","07/02/2011 09:28","Alto (> 8 mts)",45,"Mediano",-68.8559679376,-32.866772052,6,"Residencial Norte",2694682.37982,0,0.934490475995106,0
1662,"Acer","23/11/2011 08:24","Bajo (2 - 4 mts)",26,"Mediano",-68.8719423857,-32.8784350606,7,"Residencial Parque",1786336.08966,0,0.0923108250014241,0
15967,"Braquiquito","15/08/2011 12:33","Medio (4 - 8 mts)",160,"Grande",-68.8438517936,-32.8726823256,6,"Residencial Norte",2694682.37982,0,0.352460386357703,0
121,"Morera","29/02/2012 10:33","Bajo (2 - 4 mts)",16,"Chico",-68.8565817275,-32.8638083644,6,"Residencial Norte",2694682.37982,0,0.454254092251851,0
